system:index,LST_Day_1km,NDVI,NDVI_Landsat,NDVI_Sentinel,date,sm_surface,.geo
2022_04_15_94_0,15467,3208.282608695652,0.14666453,0.19044359,2022-04-15,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.85127316715268,19.23695919804595]}"
2022_04_15_97_0,15503,3277.282608695652,0.14662611,0.13146809,2022-04-15,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.83766087189615,19.12004752105213]}"
2022_04_15_100_0,15686,2489.217391304348,0.08253447,0.10060086,2022-04-15,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.86384763069759,19.09306790328433]}"
2022_04_15_101_0,15716,2280.2391304347825,0.10645518,0.087972105,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.89635929548744,19.102061109206925]}"
2022_04_15_103_0,15588,3069.5434782608695,0.12388495,0.1225463,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8551114480239,19.138033932897333]}"
2022_04_15_105_0,15581,3245.608695652174,0.13367638,0.16348912,2022-04-15,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82182713587322,19.191993168432944]}"
2022_04_15_106_0,15620,4499.847826086957,0.11377446,0.25406525,2022-04-15,0.21334726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.03673283979863,19.075081491439125]}"
2022_04_15_110_0,15468,3698.28125,0.11568636,0.25509378,2022-04-15,0.21269277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.95457640937094,18.93119019667749]}"
2022_04_15_113_0,15528,3088.086956521739,0.12740225,0.14680648,2022-04-15,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8519812637511,19.066088285516518]}"
2022_04_15_114_0,15542,3675.1304347826085,0.15286094,0.18925007,2022-04-15,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.95271452013833,19.165013550665137]}"
2022_04_15_115_0,15252,2718.294117647059,-0.05384578,-0.061781157,2022-04-15,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.78373737139064,19.191993168432944]}"
2022_04_15_117_0,15508,3369.413043478261,0.15316261,0.23301722,2022-04-15,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.02179839940665,19.191993168432944]}"
2022_04_15_121_0,15432,3093.521739130435,0.14214619,0.2114927,2022-04-15,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82258777147743,19.129040726974736]}"
2022_04_15_123_0,15768,2538.608695652174,0.11029869,0.12676503,2022-04-15,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87892238844455,19.08407469736172]}"
2022_04_15_124_0,15450,3939.891304347826,0.16431351,0.18505566,2022-04-15,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.81230469475258,19.191993168432944]}"
2022_04_15_125_0,15416,2931.6,0.11192891,0.27185488,2022-04-15,0.21446697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.00509089228773,19.003135844058306]}"
2022_04_15_126_0,15336,4953.195652173913,0.1775855,0.26439154,2022-04-15,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8114817151189,19.147027138819933]}"
2022_04_15_128_0,15392,5601.478260869565,0.26221687,0.30648983,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.90752910595899,19.191993168432944]}"
2022_04_15_130_0,15339,4102.217391304348,0.16349038,0.21844827,2022-04-15,0.21269277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.99653699953403,18.940183402600088]}"
2022_04_15_131_0,15432,3093.521739130435,0.14214619,0.2114927,2022-04-15,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82258777147743,19.129040726974736]}"
2022_04_15_134_0,15585,3042.8478260869565,0.14179341,0.16081284,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92332546722682,19.12004752105213]}"
2022_04_15_135_0,15597,4037.3260869565215,0.16932957,0.18729539,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.91935852051284,19.111054315129532]}"
2022_04_15_136_0,15265,4992.068181818182,0.19526786,0.24755734,2022-04-15,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9653698681539,19.129040726974736]}"
2022_04_15_137_0,15427,4571.760869565217,0.16853933,0.19198546,2022-04-15,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.97573816775065,19.17400675658774]}"
2022_04_15_138_0,15613,3277.195652173913,0.16769123,0.21064313,2022-04-15,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.89326931104041,19.03011546182611]}"
